Title,Link,Price,Product Rating,Reviewer Count
"Scott & Jon's Shrimp Scampi Pasta Bowl Frozen Meal, 9.6 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=5&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FScott-Jon-s-Shrimp-Scampi-Pasta-Bowl-Frozen-Meal-9-6-oz%2F898730091%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=hWqyv-xTIRLIxCT0yyEfT7TGxR4Sz99XiZKtxWWsl0Ly_XGkC2yloY9iKURINryhfJIlytKbjHgllu76Z2AqpDaZydEP6nvwYsng6fLXJvFkiRWWYV3aKq0AyRbOKvEeWAYmqHiMbUANd959RvQPjZNX-axjHSrRoYMsnzVuDPeLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$4.18,3.3,432
"Goldfish Crisps Cheddar Cheese Baked Chip Crackers, 6.25 oz Bag",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=6&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FGoldfish-Crisps-Cheddar-Cheese-Baked-Chip-Crackers-6-25-oz-Bag%2F3967067092%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=7Dea3oU0YU3HQNz4yAsva2myGpmjm3OcNjI1Mt04-wLqjIv82emPcejW1Hg78NsE_TLFg9aqGosRk-Jys-rSjqSkjb5XAX5Emditz0e16zHIOmCPEP9rgcxsR3_X6eo6FHH7SBQQAln-MgOlK8SnXw3srgE5bF-I9mkKgh9IdY6LY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$3.52,4.5,1208
"Cheez-It Variety Pack Cheese Crackers, Baked Snack Crackers, 12 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=7&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCheez-It-Variety-Pack-Cheese-Crackers-Baked-Snack-Crackers-12-Count%2F37481732%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=R9ikTml0_FWTf8ADTKmxOwNErRtIm0oeSQunGtnH9WvD_6CmktGQxG5nDQ3DZmKO37DF0tjoqZCKKxJ9baKsMWDEj2pHBNlrF1WJpZ0u4_vNHUotNVuskYwHEJSWxTPMD1gaRzn6fst50qTUhlcRIJ6RJ-OsWz1qGkEsMIQiNe-LY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1600,$6.48,4.3,586
"Zatarain's No Artificial Flavors Blackened Chicken Alfredo Frozen Dinner, 10.5 oz Box",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=8&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FZatarain-s-No-Artificial-Flavors-Blackened-Chicken-Alfredo-Frozen-Dinner-10-5-oz-Box%2F10849171%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=Hu2oL0Ob_v8ZKFMcHuvtrPuQnpiuFT9aX_A8u_3srr8g9l5rJfH5zTjIYfq1BVVAsQDSs2TkCr2RP7ctWhDqDc3gxW6Mz9kNZYoc0VxQFXFjLGOZ8k74fvX0mpZM4QDQfAXON93L7mwvzwkijW4pCY-xJl_i4JTL82KE9KuU8xYDHrHPtBXvfZbaAzaxQsjpOYiE3NKa97Br6PAAE_hswsNTl62ubbhc8wQo7uHqEp0&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1600,$4.12,3.8,369
"CHIPS AHOY! Original Chocolate Chip Cookies, Party Size, 25.3 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=9&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FChips-Ahoy-Original-Chewy-Cookies-Party-Size-25-3-Oz%2F214636036%3FclassType%3DVARIANT%26athbdg%3DL1300%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=ahIn2gayP1XvtSlDuPYTNXkyNWZ1QpIewWK9LxzGFETPj_RyBOlsxrb0z1oWp_Kt4tpPw9K-f2RB9Q-EwylPOzs00pRZdFZ5cRUKzjpczIpH4ZxDsQfjP22QGbsakokDv9YXrehm-3NcqMS1hPI6Q3RSbm4wOpdFkSivCD3wWreod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1300,$5.28,4.2,740
"CHIPS AHOY! Original Chocolate Chip Cookies, Family Size, 18.2 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=10&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCHIPS-AHOY-Original-Chocolate-Chip-Cookies-Family-Size-18-2-oz%2F23658443%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=TubGJkX7LmxOY64ubcStGFKLfqRxy9pK5Njr42VZPeft7A-anJ2CC4yX66ZTSF1pnK1wxE4nC6m1wm1VM5YfCARwJTahbGZb5Fkw720yypoN7t_R9bKIo19w7KOdOoqj1pQQFSv5RqnOQNvOlx7wSo1UmNcpPGKmKPg3Un83OAZ6EoSlkm_LeE-ZQuql-Fj1b6fOI22j5pRBlbcoqeNDeP9CW0sfUJZnqA0mzTgxc4I&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1600,$4.78,4.2,1558
"Pringles Snack Stacks Variety Pack Potato Crisps Chips, Lunch Snacks, 27 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FPringles-Prg-27ct-6-Flavor-Snack-Stack%2F453387822%3FclassType%3DVARIANT%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=SN0_mq3677KuNC6xavQ_pe-jh2DkIKEmCfU7jEwQz2fD6MnlrCMk7ZpUtQvasqR96EjYjrzupV2zAEvAKsBL2OPQOf0NuwgVPNmQDDKudIcyX6d-0KGnzsZ5BCQRu8x4CHYGZmF5zn9oLhk2m9NJ27zpws5izQj7PqFo3edLe5XTYao5vdJYlFnzSOO3daOFUnF8xRsoRHv_37Ul5QrxYmCDgIzlW38Eak-HO6vevfo&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=VARIANT,$13.98,4.3,1058
"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Value Bag, 32 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCinnamon-Toast-Crunch-Breakfast-Cereal-Crispy-Cinnamon-Cereal-Value-Bag-32-oz%2F575993182%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=_PeHZAmGGF0_y0SW7_SCzzHNKc7XYMjzYPoNPtBtNG2P9-D4sSYdNgZoZi20zMhrnpzRul0pZwYGIJahi-YQg-lChs8m-M3e9h_ShHFDl1rBW8gE8wpIE6k46l3DHma8JxoAP9AIPNHDHHc-0bqVi0zMrlyuTeQEZcMygJ_eqGQv7Yz4KeZ_dXPLm1F2uLUVnra-uaPHgTRSGRbgUnvs9otj8J8AFdFchw9wJTiBfhc3ZRMT-DEE4YKu3ALPru_t278TJgAId24vtQ3taxyPgA&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1600,$6.77,4.7,4897
Avocado Toast- Salt & Pepper,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCrunchmaster-Gluten-Free-Crunchy-Avocado-Toast-Salt-Pepper-Crackers-3-54-oz%2F311539494%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=GIwySSGAWroFINI54XTQH1P0hYVF4FeqI7JNEV-bPcv-FNc6hzdtWOmR39-ctw3sVzJUH_nLODjQzeJMShzwMSlDzJZMYaNbrmfnEoykmnGbajKlrhoESsaDGNZFIKKvkbX9ZMp8AmhLXR9FJ6js6G3ncv58ZJTyNUq0RF3_DUKLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$3.12,4.6,1783
"Austin Peanut Butter on Cheese Sandwich Crackers, Single Serve Snack Crackers, 20 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAustin-Peanut-Butter-on-Cheese-Sandwich-Crackers-Single-Serve-Snack-Crackers-20-Count%2F1837462801%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=K1ISTOrEkBcRQEeoSvUwNkM-duIMI5yavRmjGTQlU_hpQx3hVgmdA63GSpWEDL9JiWhwnMVMHEC9wA5s1KVw8gl2nxhRb-yNRdneSW7y3y01J_vEryn2KDd7USBQgilk6jaayth9GA-OqTS9ID5anCHMgvzxgmto-3HdSc__R_Sod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1600,$6.84,3,62
"Scott & Jon's Shrimp Scampi Pasta Bowl Frozen Meal, 9.6 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=5&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FScott-Jon-s-Shrimp-Scampi-Pasta-Bowl-Frozen-Meal-9-6-oz%2F898730091%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=hWqyv-xTIRLIxCT0yyEfT7TGxR4Sz99XiZKtxWWsl0Ly_XGkC2yloY9iKURINryhfJIlytKbjHgllu76Z2AqpDrsmJIZCD33ZGgS44_QSrJkiRWWYV3aKq0AyRbOKvEeosB_6Nml4FZ0ymrROrVQV6JqdIO3p2OVjG1P3qHYk02LY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$4.18,3.3,432
"Goldfish Crisps Cheddar Cheese Baked Chip Crackers, 6.25 oz Bag",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=6&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FGoldfish-Crisps-Cheddar-Cheese-Baked-Chip-Crackers-6-25-oz-Bag%2F3967067092%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=7Dea3oU0YU3HQNz4yAsva2myGpmjm3OcNjI1Mt04-wLqjIv82emPcejW1Hg78NsEUaQJBYyq1T4Xs0YcoQMojXQEDnktyJ0LYjQMM5Fz-fm6yy4kvt5LEV8N0sT-j_K7KrHtHbLHgqIpQeSwQ5asLsn21SO1tfN5I6KVuUTl6U8LGxiMz-aH4UsEsAPSyZqRnAffGJ91ez10U-C-ijKPD801AQgR9RMw6z_AAeEwBGc&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$3.52,4.5,1208
"Zatarain's No Artificial Flavors Blackened Chicken Alfredo Frozen Dinner, 10.5 oz Box",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=7&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FZatarain-s-No-Artificial-Flavors-Blackened-Chicken-Alfredo-Frozen-Dinner-10-5-oz-Box%2F10849171%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=Hu2oL0Ob_v8ZKFMcHuvtrPuQnpiuFT9aX_A8u_3srr8g9l5rJfH5zTjIYfq1BVVAiU096dj2EnZdGlwbI7ku3-HIVBSHeE0l1Ke1owvFh55jLGOZ8k74fvX0mpZM4QDQ7pPFN343t0zSL7oZEOdF_pbaCUo7xR_rhQMoIL0KQrFX4ahpAux9Qh3U9oEnkwxUrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1600,$4.12,3.8,369
"Cheez-It Variety Pack Cheese Crackers, Baked Snack Crackers, 12 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=8&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCheez-It-Variety-Pack-Cheese-Crackers-Baked-Snack-Crackers-12-Count%2F37481732%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=R9ikTml0_FWTf8ADTKmxOwNErRtIm0oeSQunGtnH9WvD_6CmktGQxG5nDQ3DZmKOqkm8cNpz5VCI4MO7WGr-q2BFeEAhP1HV6AW2MjjbqczGCNRjneReT0NPwkKsYpT9O8Bh3FR1KWsNf8eNkzwBW43kFBkqaIGJtPRzmiHV7_tbTJC01EpGw-nmu3i7Ep6wkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1600,$6.48,4.3,586
"CHIPS AHOY! Original Chocolate Chip Cookies, Party Size, 25.3 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=9&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FChips-Ahoy-Original-Chewy-Cookies-Party-Size-25-3-Oz%2F214636036%3FclassType%3DVARIANT%26athbdg%3DL1300%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=ahIn2gayP1XvtSlDuPYTNXkyNWZ1QpIewWK9LxzGFETPj_RyBOlsxrb0z1oWp_Kt4tpPw9K-f2RB9Q-EwylPO2ZTtqApq3rK5pQYX8qUjkFH4ZxDsQfjP22QGbsakokDv9YXrehm-3NcqMS1hPI6Q3RSbm4wOpdFkSivCD3wWreod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1300,$5.28,4.2,740
"CHIPS AHOY! Original Chocolate Chip Cookies, Family Size, 18.2 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=10&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCHIPS-AHOY-Original-Chocolate-Chip-Cookies-Family-Size-18-2-oz%2F23658443%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=ad6230f9-97de-4246-bb6f-ca8b41f20981&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=TubGJkX7LmxOY64ubcStGFKLfqRxy9pK5Njr42VZPeft7A-anJ2CC4yX66ZTSF1pqkm8cNpz5VCI4MO7WGr-qzgGjfwqr8cAAZGv038-2IIN7t_R9bKIo19w7KOdOoqjaQcnh1UoHD8tP3yDPSX4W09ljlYPR7c9XDVhaVyXxyh6EoSlkm_LeE-ZQuql-Fj1b6fOI22j5pRBlbcoqeNDeP9CW0sfUJZnqA0mzTgxc4I&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11185%7Cace3_11188%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1600,$4.78,4.2,1558
"Pringles Snack Stacks Variety Pack Potato Crisps Chips, Lunch Snacks, 27 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FPringles-Prg-27ct-6-Flavor-Snack-Stack%2F453387822%3FclassType%3DVARIANT%26adsRedirect%3Dtrue&adUid=166987ee-7a9c-4650-9331-908cf9003c60&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=SN0_mq3677KuNC6xavQ_pe-jh2DkIKEmCfU7jEwQz2fD6MnlrCMk7ZpUtQvasqR96EjYjrzupV2zAEvAKsBL2OGAbafAmKRLmcScQOAWN8cyX6d-0KGnzsZ5BCQRu8x4vjWSRBdkJoklnApbihvpFcfvWwkYBuwygbXPL1nR-c96EoSlkm_LeE-ZQuql-Fj1b6fOI22j5pRBlbcoqeNDeP9CW0sfUJZnqA0mzTgxc4I&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_off%7Csearch_default&classType=VARIANT,$13.98,4.3,1058
"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Value Bag, 32 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCinnamon-Toast-Crunch-Breakfast-Cereal-Crispy-Cinnamon-Cereal-Value-Bag-32-oz%2F575993182%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=166987ee-7a9c-4650-9331-908cf9003c60&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=_PeHZAmGGF0_y0SW7_SCzzHNKc7XYMjzYPoNPtBtNG2P9-D4sSYdNgZoZi20zMhrnpzRul0pZwYGIJahi-YQg4-E6k0glkvGgowlzrHFFOnBW8gE8wpIE6k46l3DHma8VYevxsTye1QKXub9nJ9zVu0m0wLI7GfPChaNqu2MAEIv7Yz4KeZ_dXPLm1F2uLUVnra-uaPHgTRSGRbgUnvs9otj8J8AFdFchw9wJTiBfhc3ZRMT-DEE4YKu3ALPru_t278TJgAId24vtQ3taxyPgA&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1600,$6.77,4.7,4897
Avocado Toast- Salt & Pepper,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCrunchmaster-Gluten-Free-Crunchy-Avocado-Toast-Salt-Pepper-Crackers-3-54-oz%2F311539494%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=166987ee-7a9c-4650-9331-908cf9003c60&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=GIwySSGAWroFINI54XTQH1P0hYVF4FeqI7JNEV-bPcv-FNc6hzdtWOmR39-ctw3sVzJUH_nLODjQzeJMShzwMQyp5xbvoEbAC7ZrK-I-A6mbajKlrhoESsaDGNZFIKKvObM5tHF4BSFibdH4GmMeXJqH_jhWyg0i1XvP8OhF6YOLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$3.12,4.6,1783
"Austin Peanut Butter on Cheese Sandwich Crackers, Single Serve Snack Crackers, 20 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAustin-Peanut-Butter-on-Cheese-Sandwich-Crackers-Single-Serve-Snack-Crackers-20-Count%2F1837462801%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=166987ee-7a9c-4650-9331-908cf9003c60&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=K1ISTOrEkBcRQEeoSvUwNkM-duIMI5yavRmjGTQlU_hpQx3hVgmdA63GSpWEDL9JiWhwnMVMHEC9wA5s1KVw8hLwHeyVm8N5fpdd68D8btQ1J_vEryn2KDd7USBQgilk3TmIjp9UgaZvIA0NfDBT8W8Zc-9pLk3344tnFkfsdBOod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1600,$6.84,3,62
"Scott & Jon's Shrimp Scampi Pasta Bowl Frozen Meal, 9.6 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=5&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FScott-Jon-s-Shrimp-Scampi-Pasta-Bowl-Frozen-Meal-9-6-oz%2F898730091%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=166987ee-7a9c-4650-9331-908cf9003c60&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=hWqyv-xTIRLIxCT0yyEfT7TGxR4Sz99XiZKtxWWsl0Ly_XGkC2yloY9iKURINryhfJIlytKbjHgllu76Z2AqpFPTmezGVOh0SoN9Ox5QGORkiRWWYV3aKq0AyRbOKvEeWAYmqHiMbUANd959RvQPjZNX-axjHSrRoYMsnzVuDPeLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$4.18,3.3,432
"Goldfish Crisps Cheddar Cheese Baked Chip Crackers, 6.25 oz Bag",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=6&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FGoldfish-Crisps-Cheddar-Cheese-Baked-Chip-Crackers-6-25-oz-Bag%2F3967067092%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=166987ee-7a9c-4650-9331-908cf9003c60&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=7Dea3oU0YU3HQNz4yAsva2myGpmjm3OcNjI1Mt04-wLqjIv82emPcejW1Hg78NsEUaQJBYyq1T4Xs0YcoQMojcXkgVO20xdAwKSMSV_KM5S6yy4kvt5LEV8N0sT-j_K7FHH7SBQQAln-MgOlK8SnXw3srgE5bF-I9mkKgh9IdY6LY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$3.52,4.5,1208
